dates;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;ltr;corpr;svar;csp;D/P;D/Y;E/P;E/P 10y;D/E payout;tms;dfy;RPI;W875RX1;DPCERA3M086SBEA;CMRMTSPLx;RETAILx;INDPRO;IPFPNSS;IPFINAL;IPCONGD;IPDCONGD;IPNCONGD;IPBUSEQ;IPMAT;IPDMAT;IPNMAT;IPMANSICS;IPB51222S;IPFUELS;CUMFNS;HWI;HWIURATIO;CLF16OV;CE16OV;UNRATE;UEMPMEAN;UEMPLT5;UEMP5TO14;UEMP15OV;UEMP15T26;UEMP27OV;CLAIMSx;PAYEMS;USGOOD;CES1021000001;USCONS;MANEMP;DMANEMP;NDMANEMP;SRVPRD;USTPU;USWTRADE;USTRADE;USFIRE;USGOVT;CES0600000007;AWOTMAN;AWHMAN;HOUST;HOUSTNE;HOUSTMW;HOUSTS;HOUSTW;PERMIT;PERMITNE;PERMITMW;PERMITS;PERMITW;ACOGNO;AMDMNOx;ANDENOx;AMDMUOx;BUSINVx;ISRATIOx;M1SL;M2SL;M2REAL;BOGMBASE;TOTRESNS;NONBORRES;BUSLOANS;REALLN;NONREVSL;CONSPI;S&P 500;S&P: indust;S&P div yield;S&P PE ratio;FEDFUNDS;CP3Mx;TB3MS;TB6MS;GS1;GS5;GS10;AAA;BAA;COMPAPFFx;TB3SMFFM;TB6SMFFM;T1YFFM;T5YFFM;T10YFFM;AAAFFM;BAAFFM;TWEXAFEGSMTHx;EXSZUSx;EXJPUSx;EXUSUKx;EXCAUSx;WPSFD49207;WPSFD49502;WPSID61;WPSID62;OILPRICEx;PPICMM;CPIAUCSL;CPIAPPSL;CPITRNSL;CPIMEDSL;CUSR0000SAC;CUSR0000SAD;CUSR0000SAS;CPIULFSL;CUSR0000SA0L2;CUSR0000SA0L5;PCEPI;DDURRG3M086SBEA;DNDGRG3M086SBEA;DSERRG3M086SBEA;CES0600000008;CES2000000008;CES3000000008;UMCSENTx;MZMSL;DTCOLNVHFNM;DTCTHFNM;INVEST;VXOCLSx;Canada: S&P/TSX Composite Index, Close Price (AVG, 1975=1000);Canada: MSCI Share Price Index ex Div, US$ (NSA, EOP, Dec-69=100);Canada: TSX Group Market Capitalization (EOP, Mil.C$);EU 27: MSCI Share Price Index ex Div, LocCur (NSA, EOP, Dec-87=100);France: Paris Stock Market: Price Index: CAC 40 (AVG, Dec-31-87=1000);Germany: Stock Market Indexes: DAX Performance Index (AVG, Dec-30-87=1000);Germany: Deutsche Boerse Market Capitalization (EOP, Mil.Euros);Italy: Stock Price Index: FTSE MIB (AVG, Dec-31-97=24401.54);Italy: Borsa Italiana Market Capitalization (EOP, Mil.EUR);Japan: Nikkei Stock Average: TSE 225 Issues (AVG, May-16-49=100);Japan: 1st Tokyo Stock Exchange: Market Capitalization (EOP, Bil.Yen);U.K.: London Stock Exchange: FTSE 100 (EOP, Jan-2-84=1000);UK: London Stock Exchange Market Capitalization (EOP, Mil.EUR);CRSP_SPvw
30/11/70;-0.5264;-1.4616;0.6829200720;-0.0021;0.0002;0.0005;-0.0056;0.0352249280;-0.000525;0.0791;0.0584;0.0008854279;0.0005711349;-1.01610;-0.969745361;-0.51567874197280;NaN;-0.500422821452562;0.0593000000000000;0.0133;-0.098088087;-0.039812616;-0.662254076;-1.692686836;-2.237953163;-0.607424444;-0.606097767;-0.652181568;-0.669698702;0.325440601;-1.023167275;-0.556675212;-0.600230807;-1.581829325;-0.480237287;-0.613318042;-4.018064682;1.369972385;-0.6999;-6;-0.035875044;0.326092458;-0.044491055;0.4;0.6;-2.032246063;15.29838186;12.19536033;5.139094587;24.83069072;-2.534855309;-0.15894419;-0.616507487;0.098087306;0.467740569;-0.871426984;-1.256509235;-0.314690576;0.040771395;-0.190859988;-0.097200343;-0.38753523;0.336889707;0.288803229;39.3;-0.1;39.5;7.40671073;5.509388337;5.846438775;6.586171655;5.796057751;7.314552832;5.579729826;5.799092654;6.335054251;5.837730447;NaN;1.612749709;6.410346933;-0.460986645;0.444732855;0.041324503;-0.142954831;-0.087586947;0.248970731;0.973667485;0.567728878;0.255451883;0.140559248;-0.07644269;-0.394614325;-0.000859014;-0.106729924;-0.29121522;-0.015750966;0.691893684;-0.6;-0.55;-0.63;-0.79;-0.92;-0.65;-0.49;0.02;0.05;0.7;-0.32;-0.18;-0.09;0.87;1.24;2.45;3.78;NaN;-0.282094157;-0.028622844;0.12139734;-0.127332404;0.503779403;0.761745046;-0.281285346;-1.133156601;0;-2.051882286;-0.002576755;0.16540937;-0.011022852;0.286934669;-0.238373775;-0.004484316;-0.00312105;-0.256023519;-0.002402951;-0.002537958;-0.105631509;0.073800988;-0.325387337;0.015960119;0.559440924;-0.006774265;0.91603694;NaN;-0.109862592;-0.500060101;-0.330824784;0.094539644;16.5581;NaN;4.380303375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.307828384;-4.371598557;NaN;NaN;0.054387
31/12/70;-0.5295;-1.4835;0.6464263577;-0.0063;-0.0041;-0.0026;0.0011;0.0314617074;-0.000342;-0.0084;0.0372;0.0005351914;0.0015125012;-1.07661;-1.021396438;-0.58572693193911;NaN;-0.490882859262516;0.0607416666666667;0.0148;0.33883216;0.254527274;0.928056157;3.124226492;2.887853904;2.270538165;2.298402927;2.814286765;4.2181116;11.00859015;1.634012308;1.268252854;2.23774416;5.349823938;-0.350303461;2.600617692;0.966873746;1.579584597;1.752;4;-0.017339703;0.145917331;-0.071226886;0.2;0.5;1.317206213;-7.703109613;23.52400129;28.81457868;14.29000203;-6.100901544;0.542490406;1.5249726;-0.130804466;1.227678767;1.660248429;2.865750574;-0.100336854;0.1120357;-0.021229169;-0.032421121;0.6313127;0.307821707;0.116845193;39.4;-0.1;39.5;7.545918151;5.480638923;5.932245187;6.760414691;6.023447593;7.477038472;5.749392986;5.857933154;6.50578406;6.073044534;NaN;10.59399904;9.599461648;0.422154206;0.134717977;-0.051655629;-0.048032355;0.106067865;0.362768894;0.910858871;1.929826698;2.105481845;0.704301784;0.441438541;0.857722223;-0.000322659;6.622048269;6.421442455;-0.25850393;7.487042207;-0.7;-0.57;-0.41;-0.53;-0.51;-0.52;-0.45;-0.41;-0.26;0.83;-0.03;-0.01;0.1;1.05;1.49;2.74;4.22;NaN;-0.136708589;-0.010735679;0.012549938;-0.274806336;-0.503779403;-0.761100864;-0.278940209;-0.591024042;7.281235547;0.090611592;-0.002550793;-0.168191839;-0.010794983;0.282003897;0.235012487;-0.004424855;-0.003086467;-0.002512579;-0.002379564;-0.002512579;0.054560364;-0.175832209;0.166159949;0.021824203;1.107264324;-1.023966883;1.823758755;NaN;0.081392108;-0.992733321;0.697825335;0.9512885;13.355;NaN;2.405667283;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-5.103923797;-0.197268753;NaN;NaN;0.058684
31/01/71;-0.3190;0.5831;0.6244099021;-0.0041;-0.0028;-0.0038;-0.0036;0.0305931302;-0.000358;0.0506;0.0532;0.0005410371;0.0016976254;-1.11948;-1.079799587;-0.61957573707867;NaN;-0.499903574941410;0.0575000000000000;0.0138;0.859825258;0.96186261;1.360421719;0.974971495;2.366737655;0.766323105;0.369597221;0.390838406;1.482822421;3.900347868;0.506920763;-2.211952843;1.386343326;2.462026701;0.030106684;0.843140631;0.680121558;0.29733638;0.4348;-96;-0.010235752;0.214899796;0.342948932;-0.2;0.7;-2.868961488;2.490788791;0.993236156;-5.136649815;11.57502195;-2.381064869;0.103065865;-0.365174788;-0.986525594;-1.227678767;-0.167683407;-0.174300422;-0.157875885;0.308974735;0.381437208;-0.330705708;0.567836588;0.334728346;0.256579855;39.6;0.3;39.9;7.510977752;5.459585514;5.84932478;6.650279049;6.159095388;7.404279118;5.575949103;5.902633333;6.453624999;5.934894196;NaN;3.039872599;-2.759327275;0.981109281;0.464505428;-0.020662252;0.184721348;0.150698267;0.765753829;-1.667715025;1.998569199;1.668700409;-0.897822139;-0.282014987;-0.233213995;-0.001069999;3.748940708;3.464411761;-0.139000041;5.183532154;-0.76;-0.62;-0.43;-0.42;-0.43;-0.06;-0.15;-0.28;-0.38;0.97;0.3;0.33;0.43;1.75;2.1;3.22;4.6;NaN;-0.174052329;0.098758319;0.633810812;-0.561771546;0.250941161;0.506971121;0.278164296;2.589986918;-7.281235547;1.627498914;-0.252838242;-0.166526098;-0.265351316;-0.573879156;-0.471698988;-0.442963763;-0.003052456;-0.002487578;-0.244194604;-0.500001042;-0.234798771;-0.013839885;-0.424433452;-0.155301611;-0.291083407;1.625633888;-0.62613965;NaN;0.184306097;1.083265488;-1.189470254;-1.10126121;14.3142;NaN;2.994917792;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.30344346;4.963103389;NaN;NaN;0.042828
28/02/71;-0.3200;0.5797;0.6170704232;-0.0043;-0.0028;-0.0035;0.0017;0.0258013751;-0.000617;-0.0163;-0.0366;0.0004514380;0.0018948256;-1.13171;-1.122679315;-0.62281154173805;NaN;-0.508900695356406;0.0598166666666667;0.0131;0.19674725;0.102229396;0.188363388;0.556894957;1.01677328;-0.190901296;0.087702122;-0.137284055;-0.055949394;2.239139511;-1.016591734;0.55525149;-0.594285973;-0.609237665;0.023265443;0.047639147;0.362158439;0.678568866;-0.1619;65;0.02154145;-0.295008365;-0.208169454;0;-0.1;-5.537128579;0.429580286;-4.127133176;-9.677538153;4.100802373;-5.08002151;-0.081879275;-0.371161232;-0.779634039;-0.274876479;-0.37105794;-0.476029461;-0.215687768;0.044641046;0.133864113;0.044354422;-0.035726337;0.222531385;-0.007765482;39.4;0;39.7;7.46221494;5.459585514;5.765191103;6.609349243;6.098074282;7.370230642;5.308267697;5.730099783;6.448889394;6.100318952;NaN;1.857348968;6.44603687;1.036014364;0.517919454;-0.010331125;0.36605848;0.255336769;1.271668091;-0.973848156;-5.78480693;-5.69441381;0.140207578;0.053592521;0.234184957;9.22E-05;3.79898779;4.215183396;-0.135100247;4.854616559;-0.42;-0.64;-0.74;-0.69;-0.68;-0.33;-0.13;-0.28;-0.35;0.75;-0.02;0.06;0.17;1.84;2.39;3.36;4.67;NaN;-0.167375728;-0.132762242;0.497554721;-0.425890804;0.249059881;0.251566018;-0.000771608;2.246184597;0;-0.249881611;-0.250941161;0.164878693;-0.259342666;0.28207854;0.235017734;-0.000483035;-0.276616987;-0.497513464;-0.000586275;0.249066131;0.083265242;-0.21498775;0.253767344;0.04105408;-0.55242178;-0.618126555;-0.308724363;NaN;0.117881074;1.040743579;0.464265044;-1.320162967;14.3354;NaN;-0.418399711;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.232148165;7.177809921;NaN;NaN;0.013317
31/03/71;-0.3210;0.5764;0.6338113825;-0.0074;0.0013;0.0007;-0.0036;0.0263988451;-0.000267;0.0526;0.0258;0.0004927151;0.0021051754;-1.17106;-1.134922513;-0.65318289600680;NaN;-0.517874675703405;0.0564833333333333;0.0125;0.313370552;0.274714666;0.052260257;0.413954759;0.138399989;-0.108175005;-0.294244734;-0.182717919;0.284740738;0.116121909;0.361646519;-1.008167909;0.190784438;0.331578367;0.020332493;-0.208275032;2.346474526;0.21782011;-0.3593;-1;-0.008806213;-0.033497231;-0.14241394;0.1;0.2;-1.57337813;0.24464844;2.770260255;3.953083876;1.109889307;3.37548273;0.074823357;-0.106964317;-0.266800225;1.122223355;-0.360780141;-0.468522087;-0.201729175;0.154061371;0.042235676;-0.088728526;0.199639129;0.222037282;0.24044999;39.6;0;39.8;7.554858521;5.370638028;6.047372179;6.706862337;6.118097198;7.472500745;5.609471795;5.978885765;6.490723535;6.068425588;NaN;-1.968679373;-2.673161849;-0.151396044;0.747077453;0;-0.235896928;0.107202284;1.126528378;1.024553637;1.048113845;0.985817325;-0.228051163;0.300941433;0.023201679;-8.95E-05;2.531780798;2.775386278;-0.090361446;3.451129786;-0.01;-0.28;-0.32;-0.28;-0.2;-0.56;-0.41;0.13;0.07;0.48;-0.33;-0.21;-0.02;1.29;1.99;3.5;4.75;NaN;0.051172312;-0.007355988;0.037216996;-0.109240787;-0.25093491;-0.253479119;0.275094905;-4.514538407;0;1.962985604;0.250313022;-0.330578813;-0.508906951;-0.003191982;-0.000551039;-0.000480918;-0.274348595;0;0.240090557;-0.000618798;0.03621377;-0.197543895;0.200828959;-0.007857209;-0.002937742;-0.205010002;-0.888894742;NaN;0.053187206;0.160013323;0.054200489;0.309355924;13.5001;NaN;4.082094633;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7.029694029;6.700217887;NaN;NaN;0.039068
30/04/71;-0.1071;0.6365;0.6086541014;-0.0032;0.0004;-0.0001;0.0026;0.0265569787;0.000400;-0.0283;-0.0236;0.0003075676;0.0020432328;-1.20777;-1.172128885;-0.68246276006632;NaN;-0.525310748253468;0.0586833333333333;0.0120;0.264637116;0.276567609;0.597306957;0.542464433;1.841036248;0.55984275;0.504971162;0.363776391;0.815639345;0.644703339;0.892648806;-0.59826256;0.659086335;0.129702649;2.002449932;0.523624805;-0.143596158;0.404714768;0.2076;-3;0.002230078;0.442930267;0.506426594;-0.1;0.3;2.850767762;-3.861002611;4.540165578;7.466152877;0.220507256;-2.150620522;0.248069136;0.283437682;0.050079293;1.646683179;-0.029151969;-0.097885677;0.072092859;0.232668815;0.246019876;0.073945905;0.412556521;0.359762392;0.286233901;39.6;0;39.9;7.593877845;5.459585514;6.11368218;6.710523109;6.169610732;7.464509835;5.525452939;5.991464547;6.484635236;6.084499413;NaN;-2.536541247;-1.914661129;-0.605919849;0.599149783;0;-0.094962006;-0.079490352;1.053092448;0.77390195;1.510451644;2.038569579;0.06174319;0.101478454;0.27127776;0.000268961;3.356682364;3.672602624;-0.106305494;4.136186917;0.44;0.38;0.48;0.53;0.61;0.65;0.13;0.04;-0.01;0.42;-0.29;-0.12;0.15;1.5;1.68;3.1;4.3;NaN;-0.03721363;-0.004335532;-0.03308109;0.129089934;-0.000618798;0.249681723;-0.552487593;3.083259367;0;2.823205963;-0.000625002;0.164880499;0;-0.003156217;0.232823874;-0.000478816;0.273597982;0.247831601;-0.24183249;-0.000615731;0.063547237;0.17158353;0.138344768;-0.019816145;0.264831624;0.193876181;0.58823699;NaN;-0.070151534;0.7395152;0.66017118;0.166310154;12.0573;NaN;-0.502716394;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.376270732;5.284776797;NaN;NaN;0.036965
31/05/71;-0.1076;0.6326;0.6314096562;0.0048;0.0028;0.0017;0.0005;0.0297225774;0.000233;-0.0006;-0.0161;0.0005392723;0.0018246132;-1.16640;-1.208849193;-0.63368967300730;NaN;-0.532712829548984;0.0589500000000000;0.0109;0.385999158;0.408232817;-0.072736092;0.487169799;-0.589133867;0.506149001;0.073586488;-0.003978701;0.086530382;1.541534334;-0.533635207;-0.688042483;1.170552514;2.083593867;0.400613388;0.671316176;0.747380024;-4.212956588;0.3232;34;0.003070373;0.224891665;0.192251808;0;0.3;1.037213357;-0.573067471;2.06725708;-4.412480491;11.23842495;1.621563908;0.296592221;0.430586123;0.116754246;0.40080214;0.442195403;0.507962409;0.345324084;0.23817705;0.245416103;0.360073584;0.295518192;0.33094349;0.192938512;39.6;0.1;40;7.625107148;5.598421959;5.963579344;6.776506992;6.240275845;7.586803535;5.834810737;6.063785209;6.579251212;6.173786104;NaN;-1.208673896;-2.879352289;-1.386366709;0.595581348;-0.010331126;0.358035972;-0.04666242;0.752385079;-0.11886192;0.612607786;-0.377359086;0.665357367;0.006624332;-0.334998867;-0.000413363;-1.368545309;-1.14994633;0.038274195;-0.987432554;0.48;0.49;0.28;0.33;0.74;0.63;0.56;0.28;0.17;0.43;-0.49;-0.27;0.41;1.65;1.76;2.9;3.99;NaN;-4.144058982;-0.025233727;0.03308109;0.099186677;0.246603183;-0.251566162;0.549451932;-1.680711832;0;-4.11632743;0.247825444;0.491936312;0;-0.00312105;-0.002173452;0.217151215;-0.000746517;0.245996563;0.238373659;0.245996563;0.021442904;-0.080347978;-0.040686306;0.094393689;-0.272038883;0.384400809;-0.003440002;NaN;0.132767245;-0.342508857;-0.019901331;-2.517800961;14.1451;NaN;-3.009739907;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.337235036;0.259435886;NaN;NaN;-0.037150
30/06/71;-0.1074;0.6285;0.6432210427;0.0028;0.0011;0.0013;0.0017;0.0272784983;0.000508;-0.0159;0.0107;0.0009245587;0.0013777546;-1.16818;-1.16747612;-0.62810728062019;NaN;-0.540071191862453;0.0601416666666667;0.0111;1.859018225;0.044103722;0.804076457;1.363927438;1.859150499;0.418478739;0.405516885;0.436182618;0.73943067;0.789000168;0.722269941;0.496902216;0.448306419;-0.699453692;2.473614103;0.2512052;0.273927256;2.953388626;-0.0022;103;0.025631052;-0.511199211;-0.48386374;0;0.4;-2.22281776;2.522201796;-0.512821637;-6.043666956;6.293783127;1.460871912;0.009824492;-0.356374616;-0.150137654;0.23971246;-0.500524849;-0.498169528;-0.503997035;0.169204778;-0.049035061;-0.475453092;0.216159649;0.549150199;0.292555448;39.6;0;39.9;7.613818685;5.537334267;6.013715156;6.784457063;6.171700597;7.551186867;5.680172609;6.040254711;6.573680167;6.161207322;NaN;2.580654475;14.56556067;-1.253271203;0.277453021;-0.020662252;-0.231580334;-0.312236024;0.446321609;-0.339795944;-2.15581207;-2.435735937;0.127733972;-0.012995359;0.122523131;-0.002320926;-1.867727649;-1.88600112;0.054245711;-1.816685993;0.28;0.32;0.61;0.61;0.6;0.25;0.13;0.11;0.13;0.47;-0.16;0.06;0.73;1.62;1.61;2.73;3.84;NaN;-0.739842752;-0.000335747;0.004134367;1.241395252;-0.248441266;0.247825444;-0.003002485;0.554018038;0;1.293121467;-0.002462948;-0.493284477;0.506330196;-0.003086467;-0.233367304;-0.218575186;0.541264293;-0.002426684;-0.002278436;-0.002426684;0.025746595;0.005630391;0.089093425;-0.002417091;-0.002829375;-0.593392127;-0.003400002;NaN;-0.229515455;0.562268642;0.201583779;1.815645469;16.883;NaN;-0.846043493;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.314846255;8.221076956;NaN;NaN;0.002439
31/07/71;-0.1075;0.6869;0.6677306245;0.0061;0.0000;0.0001;0.0002;0.0257963205;0.000542;0.0030;-0.0025;0.0005184355;0.0015360273;-1.12705;-1.169253243;-0.57903598679731;NaN;-0.548015172775331;0.0598000000000000;0.0112;-1.256591463;0.127013768;-0.430567463;-1.158395327;0.305556991;-0.290673684;1.12543647;0.937103121;1.535533666;1.85503385;1.400276712;0.163274228;-2.442580788;-4.007715564;-0.438403141;0.169591962;3.015944866;0.066699208;-0.0652;-38;-0.016651674;0.75455888;0.693401571;0.1;-0.1;1.366763873;-3.613705409;6.950687818;8.860754652;4.694002488;-1.119224843;0.085572605;-0.018547714;-3.171638692;0.715708821;-0.075879181;-0.235294226;0.158672951;0.130736063;0.161024994;0.307383348;0.385306599;0.164158724;0.023060072;39.6;0;40;7.641564441;5.659482216;6.03068526;6.752270376;6.261491684;7.634820678;5.80814249;6.075346031;6.672032945;6.23636959;NaN;-1.216300866;-21.25865871;-0.799870447;0.395803957;0.020662252;-0.048958727;0.035390013;0.73150584;0.952562779;2.327505227;1.950938101;-0.718128779;0.651875161;0.108095487;0.002382929;-0.724640852;-1.093903342;0.019245123;-0.268210825;0.4;0.37;0.65;0.66;0.4;0.32;0.21;0;0.01;0.44;0.09;0.32;0.73;1.54;1.42;2.33;3.45;NaN;0.019539837;-0.002098442;-0.012403614;0;-0.740437414;-0.995026928;-0.002969849;-1.386200371;0;0;-0.248441266;-0.000266992;-0.506330196;-0.003052456;-0.000535838;-0.000470543;-0.544210061;-0.246603316;-0.238943341;-0.246603316;-0.13869101;0.010157304;-0.397456244;-0.014268572;-0.266304277;-0.003380263;-0.291961184;NaN;-0.026133428;0.287169785;0.65707813;0.854922256;13.8336;NaN;-0.045557688;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.251272856;2.086717;NaN;NaN;-0.040827
31/08/71;-0.1079;0.6820;0.6382575968;0.0065;-0.0005;0.0000;-0.0033;0.0267819627;-0.000383;0.0471;0.0554;0.0024511850;0.0014284515;-1.16359;-1.12813032;-0.60767473662409;NaN;-0.555914824371861;0.0568833333333333;0.0117;0.339733692;0.377495536;0.571390788;0.626483896;0.556329682;-0.582088643;-0.580471903;-0.335453819;-1.151092616;-0.985435203;-1.220233136;1.512512559;-0.59028485;-2.684026613;1.576014715;-1.191004982;-3.68241573;1.76805986;-1.1138;25;-0.005088069;0.394053038;0.294628905;0.1;0;5.587554003;1.219136049;0.79618255;3.871451218;-3.04410255;10.37391474;0.081296259;0.027820281;2.954374463;0;-0.064250462;-0.029450744;-0.115373535;0.104465927;0.174733576;0.235807455;0.359150917;0.218459945;0.230308715;39.5;0;39.8;7.676937146;5.655991811;6.131226489;6.828712072;6.190315406;7.602900462;5.802118375;6.054439346;6.606650186;6.228511004;NaN;5.468562595;12.46068313;0.297784114;0.566573731;-0.010331126;-0.313678425;-0.111495095;0.61938141;-1.669024265;-1.929907043;-0.815927086;0.913345286;-0.659139373;0.161351751;0.000375058;-1.793770069;-1.66362432;0.05317967;-1.500738394;0.25;-0.01;-0.46;-0.41;-0.24;-0.3;-0.15;-0.05;0;0.18;-0.62;-0.34;0.24;0.99;1.02;2.03;3.2;NaN;-1.575378419;-0.455507169;0.663495871;-0.816010034;1.233658912;1.242858529;0.266241425;0.553242125;0;0.216684809;-0.000606665;-0.490063019;0.252206943;-0.276616987;-0.000533366;-0.433369617;0.267730007;-0.000597798;-0.000561534;-0.000597798;-0.010003201;-0.972393771;0.386401571;-0.002256572;0.524239406;0.188046321;0.286934669;NaN;-0.123782058;-1.568920571;-0.390759044;-2.145368598;23.3838;NaN;3.64396241;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-7.720981802;-12.54192245;NaN;NaN;0.042036
30/09/71;-0.1077;0.6776;0.6460848296;-0.0046;-0.0015;-0.0017;-0.0012;0.0279344169;-0.000208;0.0204;-0.0102;0.0005242639;0.0011670679;-1.15767;-1.164666651;-0.59390663504390;NaN;-0.563768043036190;0.0558916666666667;0.0115;0.587199899;0.437761424;0.990445255;0.896395352;1.710324859;1.612145706;1.422649236;1.085616335;0.917383592;-0.167435037;1.391277573;2.273201259;1.895540564;4.184757151;0.817380696;2.003627323;-0.007129217;-2.151666348;1.3531;-28;0.00377615;0.068475363;0.18840913;-0.1;0.4;-1.55242445;0;-1.760045434;-5.047935376;2.336134991;-1.549217662;0.337093901;0.370199405;1.081631312;0.894036983;0.227611059;0.18637506;0.288184637;0.322752292;0.32767485;0.44357695;0.313849843;0.353982671;0.206825306;39.4;-0.1;39.7;7.621195163;5.501258211;6.11368218;6.779921907;6.139884552;7.598900457;5.840641657;6.056784013;6.630683386;6.146329258;NaN;0.202713819;6.938033561;0.813608354;0.488447324;0;0.087376464;0.151562985;0.768870596;0.542584605;1.454752277;2.512106691;-0.276920983;0.233611644;0.087344962;0.000370943;2.196996421;2.394221177;-0.072477254;2.615130282;-0.01;-0.05;-0.25;-0.25;-0.39;-0.41;-0.44;-0.15;-0.17;0.14;-0.86;-0.58;-0.14;0.59;0.59;1.89;3.04;NaN;-1.233196686;-5.120453857;1.419273416;0;-0.739830748;-0.993176667;-0.809721023;-0.000780253;0;-0.000468508;-0.000603688;0.653595353;-0.757258522;0.272100853;-0.23068061;-0.000470543;-0.269897927;-0.000594886;-0.236686501;-0.244200366;-0.141542314;0.182753892;-0.271196828;-0.149393683;-0.527002295;-0.195783223;-0.576370472;NaN;0.054348666;0.028030768;-0.631860007;1.397553621;14.6366;NaN;-1.124165855;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-4.238173575;4.165611703;NaN;NaN;-0.005038
31/10/71;-0.2161;1.6439;0.6831942789;-0.0025;-0.0005;-0.0011;-0.0010;0.0292438290;-0.000192;0.0167;0.0282;0.0006619464;0.0009808042;-1.11714;-1.159835587;-0.53477564893562;NaN;-0.582367678514445;0.0550833333333333;0.0109;0.276222889;0.405149536;0.244391011;0.069193537;1.199986173;0.745799346;1.026957867;1.040296953;1.34365937;1.796149796;1.150814588;0.97372387;0.29847884;2.77188331;1.025839121;1.475331095;4.193406233;0.533343869;0.9593;34;0.016012607;0.166270682;0.28695503;-0.2;0.7;-3.493611984;-1.412997176;2.313625337;0.147819687;4.853638927;-7.335163782;0.039090859;-0.212697172;-11.17807281;1.222859001;-0.163360596;-0.147109329;-0.187225517;0.147997067;-0.083559646;0.269297356;0.093187002;0.298548193;0.359011958;39.6;0.1;39.9;7.66293785;5.463831805;6.135564891;6.820016365;6.242223265;7.613818685;5.762051383;6.06610809;6.65415252;6.216606101;NaN;-2.125913585;-11.07676511;0.213170387;0.262025248;0.010331126;-0.089568338;-0.16759726;0.605012272;-0.109128623;-0.986928116;-1.624519647;-0.348461185;0.036931408;-0.194776167;0.000520406;-2.145590468;-2.394221177;0.060563836;-2.159106928;-0.35;-0.27;-0.23;-0.37;-0.5;-0.21;-0.21;-0.05;-0.11;0.22;-0.74;-0.6;-0.29;0.73;0.73;2.19;3.28;NaN;-0.155853328;-2.065586721;0.814684885;-0.822723578;0;0.495663203;-0.269179167;2.221529048;0;-0.649117409;-0.000600732;-0.163798455;0.505051579;-1.092898894;0.230149699;0.217155351;-0.000714921;-0.000591994;0.236127619;0.24360548;0.004310206;0.480960606;-0.038774424;-0.089163176;0.259396453;-0.003252955;0.573067471;NaN;-0.140659021;0.700987593;0.446993698;0.09963539;14.9179;NaN;-5.182997673;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-2.272197187;-5.347603636;NaN;NaN;-0.040129
30/11/71;-0.2162;1.6173;0.6894892583;-0.0023;-0.0013;-0.0010;0.0008;0.0294519101;-0.000200;-0.0047;0.0029;0.0018662759;0.0014281900;-1.11676;-1.119305666;-0.51605258110356;NaN;-0.600702876264922;0.0560833333333333;0.0112;0.509814038;0.413709155;0.507237663;1.676519747;1.152469041;0.423651143;0.578328204;0.535674833;0.792327444;0.991954377;0.708425542;0.455911625;0.168707712;-0.42398291;-0.043912681;0.368665988;-2.143350969;0.228078705;0.093;62;-0.00928789;0.688078802;0.473115135;0.2;-0.6;3.623905162;5.229537945;0.707272104;2.767838742;-1.706526055;-3.62680872;0.285736383;0.369617867;0.774340152;0.926647557;0.233290669;0.254852128;0.201612972;0.249498637;0.174003872;0.291894308;0.019403033;0.378685873;0.251304248;39.8;0;40;7.687997166;5.713732806;6.144185634;6.836259277;6.177944114;7.639642288;5.755742214;6.126869184;6.677083461;6.23636959;NaN;3.016889445;4.866439524;0.380964297;0;-0.030993378;-0.044837776;0.035449492;0.636294141;0.63034476;0.278372935;-0.26242257;-0.045926837;-0.123121276;0.459663477;0.000779179;-4.746510966;-4.869697187;0.146876083;-4.801655196;-0.29;-0.58;-0.24;-0.22;-0.24;-0.15;-0.12;-0.13;-0.1;-0.07;-0.69;-0.53;-0.24;0.87;0.9;2.35;3.47;NaN;0.211097786;-0.71484894;0.148507924;-0.079657477;0.245398896;0.245996563;0.538358333;-0.306894786;0;0.649585917;-0.000597798;-0.000265255;-0.25348556;0.820047429;-0.230149699;0.217155351;-0.000711114;-0.000589124;-0.236127619;-0.000591994;0.04955519;0.165014121;-0.051407645;0.075637886;-0.520834511;-0.379864443;-0.859190699;NaN;-0.061064316;0.084229775;0.44499213;0.985314449;21.5559;NaN;-0.552298128;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.171457718;6.380217376;NaN;NaN;0.002898
